order_id,customer_id,product_id,product_name,quantity,price,revenue,order_date,year,month,estimated_cost,profit,profit_margin,avg_order_value
1779,1834,9,Dolce Shine Eau de,1,69.99,69.99,2025-11-13,2025,November,41.99399999999999,27.996000000000002,40.00000000000001,69.99
4328,4370,13,Bedside Table African Cherry,3,299.99,899.97,2025-11-13,2025,November,539.982,359.98800000000006,40.00000000000001,299.99
3449,4507,5,Red Nail Polish,4,8.99,35.96,2025-11-13,2025,November,21.576,14.384,40.0,8.99
659,3731,13,Bedside Table African Cherry,3,299.99,899.97,2025-11-13,2025,November,539.982,359.98800000000006,40.00000000000001,299.99
4750,4537,17,Beef Steak,3,12.99,38.97,2025-11-13,2025,November,23.381999999999998,15.588000000000001,40.0,12.99
536,1067,18,Cat Food,5,8.99,44.95,2025-11-14,2025,November,26.970000000000002,17.98,40.0,8.99
506,4376,21,Cucumber,1,1.49,1.49,2025-11-14,2025,November,0.894,0.596,40.0,1.49
1863,4440,12,Annibale Colombo Sofa,1,2499.99,2499.99,2025-11-14,2025,November,1499.994,999.9959999999999,40.0,2499.99
3095,1253,13,Bedside Table African Cherry,1,299.99,299.99,2025-11-14,2025,November,179.994,119.99600000000001,40.0,299.99
3873,1884,5,Red Nail Polish,5,8.99,44.95,2025-11-14,2025,November,26.970000000000002,17.98,40.0,8.99
1935,4708,6,Calvin Klein CK One,3,49.99,149.97,2025-11-14,2025,November,89.982,59.988,40.0,49.99
439,3178,2,Eyeshadow Palette with Mirror,4,19.99,79.96,2025-11-14,2025,November,47.97599999999999,31.984,40.00000000000001,19.99
4870,3474,14,Knoll Saarinen Executive Conference Chair,2,499.99,999.98,2025-11-14,2025,November,599.9879999999999,399.9920000000001,40.00000000000001,499.99
2384,1277,24,Fish Steak,4,14.99,59.96,2025-11-14,2025,November,35.976,23.984,40.0,14.99
1758,1191,16,Apple,3,1.99,5.97,2025-11-14,2025,November,3.582,2.388,40.0,1.99
1870,2430,25,Green Bell Pepper,5,1.29,6.45,2025-11-14,2025,November,3.87,2.58,40.0,1.29
1753,4528,25,Green Bell Pepper,2,1.29,2.58,2025-11-14,2025,November,1.548,1.032,40.0,1.29
4499,1603,7,Chanel Coco Noir Eau De,1,129.99,129.99,2025-11-14,2025,November,77.994,51.99600000000001,40.0,129.99
4372,3164,25,Green Bell Pepper,1,1.29,1.29,2025-11-14,2025,November,0.774,0.516,40.0,1.29
2123,3499,9,Dolce Shine Eau de,2,69.99,139.98,2025-11-15,2025,November,83.98799999999999,55.992000000000004,40.00000000000001,69.99
3836,2857,20,Cooking Oil,4,4.99,19.96,2025-11-15,2025,November,11.976,7.984,40.0,4.99
3220,2223,22,Dog Food,4,10.99,43.96,2025-11-15,2025,November,26.376,17.584,40.0,10.99
4198,4845,6,Calvin Klein CK One,4,49.99,199.96,2025-11-15,2025,November,119.976,79.98400000000001,40.0,49.99
794,4329,11,Annibale Colombo Bed,2,1899.99,3799.98,2025-11-15,2025,November,2279.988,1519.9920000000002,40.0,1899.99
299,4966,5,Red Nail Polish,4,8.99,35.96,2025-11-15,2025,November,21.576,14.384,40.0,8.99
4546,2336,25,Green Bell Pepper,1,1.29,1.29,2025-11-15,2025,November,0.774,0.516,40.0,1.29
2480,3623,17,Beef Steak,3,12.99,38.97,2025-11-15,2025,November,23.381999999999998,15.588000000000001,40.0,12.99
569,4406,8,Dior J'adore,3,89.99,269.97,2025-11-15,2025,November,161.982,107.98800000000003,40.00000000000001,89.99000000000001
3905,4232,20,Cooking Oil,1,4.99,4.99,2025-11-15,2025,November,2.994,1.996,40.0,4.99
4994,2757,17,Beef Steak,1,12.99,12.99,2025-11-15,2025,November,7.794,5.196000000000001,40.0,12.99
2627,3992,21,Cucumber,3,1.49,4.47,2025-11-15,2025,November,2.682,1.7879999999999998,40.0,1.49
3829,4748,29,Juice,5,3.99,19.950000000000003,2025-11-15,2025,November,11.97,7.980000000000002,40.00000000000001,3.9900000000000007
3155,2510,12,Annibale Colombo Sofa,2,2499.99,4999.98,2025-11-15,2025,November,2999.988,1999.9919999999997,40.0,2499.99
2261,2661,2,Eyeshadow Palette with Mirror,3,19.99,59.97,2025-11-15,2025,November,35.982,23.988,40.0,19.99
2737,2934,20,Cooking Oil,5,4.99,24.950000000000003,2025-11-15,2025,November,14.97,9.980000000000002,40.0,4.99
2401,3619,10,Gucci Bloom Eau de,2,79.99,159.98,2025-11-15,2025,November,95.98799999999999,63.992000000000004,40.00000000000001,79.99
3961,1189,5,Red Nail Polish,2,8.99,17.98,2025-11-15,2025,November,10.788,7.192,40.0,8.99
1518,4020,8,Dior J'adore,3,89.99,269.97,2025-11-15,2025,November,161.982,107.98800000000003,40.00000000000001,89.99000000000001
2415,4408,19,Chicken Meat,3,9.99,29.97,2025-11-15,2025,November,17.982,11.988,40.0,9.99
4629,4176,13,Bedside Table African Cherry,1,299.99,299.99,2025-11-15,2025,November,179.994,119.99600000000001,40.0,299.99
3994,3398,17,Beef Steak,3,12.99,38.97,2025-11-15,2025,November,23.381999999999998,15.588000000000001,40.0,12.99
266,1074,19,Chicken Meat,4,9.99,39.96,2025-11-15,2025,November,23.976,15.984000000000002,40.0,9.99
4798,2378,22,Dog Food,4,10.99,43.96,2025-11-16,2025,November,26.376,17.584,40.0,10.99
408,4289,20,Cooking Oil,1,4.99,4.99,2025-11-16,2025,November,2.994,1.996,40.0,4.99
567,1690,22,Dog Food,3,10.99,32.97,2025-11-16,2025,November,19.782,13.187999999999999,40.0,10.99
398,4955,4,Red Lipstick,1,12.99,12.99,2025-11-16,2025,November,7.794,5.196000000000001,40.0,12.99
3867,3510,8,Dior J'adore,2,89.99,179.98,2025-11-16,2025,November,107.98799999999999,71.992,40.0,89.99
3498,1965,18,Cat Food,4,8.99,35.96,2025-11-16,2025,November,21.576,14.384,40.0,8.99
3039,3799,14,Knoll Saarinen Executive Conference Chair,1,499.99,499.99,2025-11-16,2025,November,299.99399999999997,199.99600000000004,40.00000000000001,499.99
3527,1866,6,Calvin Klein CK One,3,49.99,149.97,2025-11-16,2025,November,89.982,59.988,40.0,49.99
126,4222,23,Eggs,1,2.99,2.99,2025-11-16,2025,November,1.794,1.1960000000000002,40.0,2.99
379,4781,25,Green Bell Pepper,5,1.29,6.45,2025-11-17,2025,November,3.87,2.58,40.0,1.29
4058,3283,28,Ice Cream,3,5.49,16.47,2025-11-17,2025,November,9.882,6.587999999999999,40.0,5.489999999999999
827,1127,3,Powder Canister,4,14.99,59.96,2025-11-17,2025,November,35.976,23.984,40.0,14.99
3042,2464,19,Chicken Meat,1,9.99,9.99,2025-11-17,2025,November,5.994,3.9960000000000004,40.0,9.99
2180,4207,16,Apple,1,1.99,1.99,2025-11-17,2025,November,1.194,0.796,40.0,1.99
1790,2665,6,Calvin Klein CK One,4,49.99,199.96,2025-11-17,2025,November,119.976,79.98400000000001,40.0,49.99
4688,3509,26,Green Chili Pepper,5,0.99,4.95,2025-11-17,2025,November,2.97,1.98,40.0,0.99
1658,2808,23,Eggs,1,2.99,2.99,2025-11-17,2025,November,1.794,1.1960000000000002,40.0,2.99
1176,4428,5,Red Nail Polish,1,8.99,8.99,2025-11-17,2025,November,5.394,3.596,40.0,8.99
998,3503,9,Dolce Shine Eau de,1,69.99,69.99,2025-11-17,2025,November,41.99399999999999,27.996000000000002,40.00000000000001,69.99
2115,1804,20,Cooking Oil,4,4.99,19.96,2025-11-17,2025,November,11.976,7.984,40.0,4.99
904,3402,19,Chicken Meat,4,9.99,39.96,2025-11-17,2025,November,23.976,15.984000000000002,40.0,9.99
2785,4255,25,Green Bell Pepper,2,1.29,2.58,2025-11-18,2025,November,1.548,1.032,40.0,1.29
198,1180,2,Eyeshadow Palette with Mirror,3,19.99,59.97,2025-11-18,2025,November,35.982,23.988,40.0,19.99
3666,4154,16,Apple,1,1.99,1.99,2025-11-18,2025,November,1.194,0.796,40.0,1.99
914,3290,11,Annibale Colombo Bed,3,1899.99,5699.97,2025-11-18,2025,November,3419.982,2279.9880000000003,40.0,1899.99
4481,4821,11,Annibale Colombo Bed,1,1899.99,1899.99,2025-11-18,2025,November,1139.994,759.9960000000001,40.0,1899.99
3426,4963,4,Red Lipstick,4,12.99,51.96,2025-11-18,2025,November,31.176,20.784000000000002,40.0,12.99
3603,3259,25,Green Bell Pepper,5,1.29,6.45,2025-11-18,2025,November,3.87,2.58,40.0,1.29
566,2238,2,Eyeshadow Palette with Mirror,3,19.99,59.97,2025-11-18,2025,November,35.982,23.988,40.0,19.99
3048,2790,20,Cooking Oil,3,4.99,14.97,2025-11-18,2025,November,8.982,5.988000000000001,40.00000000000001,4.99
4212,4740,21,Cucumber,2,1.49,2.98,2025-11-18,2025,November,1.788,1.192,40.0,1.49
1204,2861,3,Powder Canister,3,14.99,44.97,2025-11-18,2025,November,26.982,17.988,40.0,14.99
3995,4711,19,Chicken Meat,2,9.99,19.98,2025-11-18,2025,November,11.988,7.992000000000001,40.0,9.99
887,3483,15,Wooden Bathroom Sink With Mirror,5,799.99,3999.95,2025-11-18,2025,November,2399.97,1599.98,40.0,799.99
358,4934,15,Wooden Bathroom Sink With Mirror,3,799.99,2399.9700000000003,2025-11-18,2025,November,1439.9820000000002,959.988,40.0,799.9900000000001
3211,4570,18,Cat Food,1,8.99,8.99,2025-11-18,2025,November,5.394,3.596,40.0,8.99
2610,3142,3,Powder Canister,2,14.99,29.98,2025-11-18,2025,November,17.988,11.992,40.0,14.99
4700,3132,18,Cat Food,3,8.99,26.97,2025-11-18,2025,November,16.182,10.788,40.0,8.99
3387,1901,9,Dolce Shine Eau de,5,69.99,349.95,2025-11-18,2025,November,209.97,139.98,40.0,69.99
4277,3111,5,Red Nail Polish,3,8.99,26.97,2025-11-18,2025,November,16.182,10.788,40.0,8.99
4885,2117,16,Apple,5,1.99,9.95,2025-11-18,2025,November,5.97,3.9799999999999995,40.0,1.9899999999999998
4474,1923,21,Cucumber,2,1.49,2.98,2025-11-19,2025,November,1.788,1.192,40.0,1.49
2843,4322,8,Dior J'adore,5,89.99,449.95,2025-11-19,2025,November,269.96999999999997,179.98000000000002,40.00000000000001,89.99
466,4368,15,Wooden Bathroom Sink With Mirror,1,799.99,799.99,2025-11-19,2025,November,479.99399999999997,319.99600000000004,40.0,799.99
4299,3932,5,Red Nail Polish,1,8.99,8.99,2025-11-19,2025,November,5.394,3.596,40.0,8.99
3497,2335,17,Beef Steak,4,12.99,51.96,2025-11-19,2025,November,31.176,20.784000000000002,40.0,12.99
1559,4252,25,Green Bell Pepper,2,1.29,2.58,2025-11-19,2025,November,1.548,1.032,40.0,1.29
2016,1115,4,Red Lipstick,3,12.99,38.97,2025-11-19,2025,November,23.381999999999998,15.588000000000001,40.0,12.99
4014,2769,13,Bedside Table African Cherry,4,299.99,1199.96,2025-11-19,2025,November,719.976,479.98400000000004,40.0,299.99
4161,1206,7,Chanel Coco Noir Eau De,3,129.99,389.97,2025-11-19,2025,November,233.982,155.98800000000003,40.0,129.99
1193,1248,12,Annibale Colombo Sofa,4,2499.99,9999.96,2025-11-20,2025,November,5999.976,3999.9839999999995,40.0,2499.99
3524,3920,27,Honey Jar,5,6.99,34.95,2025-11-20,2025,November,20.970000000000002,13.98,40.0,6.99
4482,4453,10,Gucci Bloom Eau de,5,79.99,399.95,2025-11-20,2025,November,239.96999999999997,159.98000000000002,40.00000000000001,79.99
1804,1623,15,Wooden Bathroom Sink With Mirror,3,799.99,2399.9700000000003,2025-11-20,2025,November,1439.9820000000002,959.988,40.0,799.9900000000001
1892,4201,14,Knoll Saarinen Executive Conference Chair,2,499.99,999.98,2025-11-20,2025,November,599.9879999999999,399.9920000000001,40.00000000000001,499.99
3581,3975,28,Ice Cream,4,5.49,21.96,2025-11-20,2025,November,13.176,8.784,40.0,5.49
2339,2943,13,Bedside Table African Cherry,3,299.99,899.97,2025-11-20,2025,November,539.982,359.98800000000006,40.00000000000001,299.99
879,2074,4,Red Lipstick,5,12.99,64.95,2025-11-20,2025,November,38.97,25.980000000000004,40.0,12.99
1215,3248,29,Juice,4,3.99,15.96,2025-11-20,2025,November,9.576,6.384,40.0,3.99
4712,1927,19,Chicken Meat,2,9.99,19.98,2025-11-20,2025,November,11.988,7.992000000000001,40.0,9.99
908,3130,6,Calvin Klein CK One,5,49.99,249.95,2025-11-20,2025,November,149.97,99.97999999999999,40.0,49.989999999999995
4847,3340,16,Apple,5,1.99,9.95,2025-11-20,2025,November,5.97,3.9799999999999995,40.0,1.9899999999999998
1103,1577,17,Beef Steak,1,12.99,12.99,2025-11-20,2025,November,7.794,5.196000000000001,40.0,12.99
2625,1164,12,Annibale Colombo Sofa,1,2499.99,2499.99,2025-11-20,2025,November,1499.994,999.9959999999999,40.0,2499.99
2387,4620,2,Eyeshadow Palette with Mirror,3,19.99,59.97,2025-11-20,2025,November,35.982,23.988,40.0,19.99
1319,3206,15,Wooden Bathroom Sink With Mirror,2,799.99,1599.98,2025-11-20,2025,November,959.9879999999999,639.9920000000001,40.0,799.99
1210,1673,30,Kiwi,1,2.49,2.49,2025-11-20,2025,November,1.494,0.9960000000000002,40.00000000000001,2.49
4907,4490,16,Apple,2,1.99,3.98,2025-11-20,2025,November,2.388,1.592,40.0,1.99
318,4877,28,Ice Cream,2,5.49,10.98,2025-11-21,2025,November,6.588,4.392,40.0,5.49
2188,4961,30,Kiwi,5,2.49,12.45,2025-11-21,2025,November,7.469999999999999,4.98,40.00000000000001,2.4899999999999998
1484,4213,14,Knoll Saarinen Executive Conference Chair,4,499.99,1999.96,2025-11-21,2025,November,1199.9759999999999,799.9840000000002,40.00000000000001,499.99
4810,1896,17,Beef Steak,1,12.99,12.99,2025-11-21,2025,November,7.794,5.196000000000001,40.0,12.99
4651,1359,16,Apple,2,1.99,3.98,2025-11-21,2025,November,2.388,1.592,40.0,1.99
1093,1855,8,Dior J'adore,3,89.99,269.97,2025-11-21,2025,November,161.982,107.98800000000003,40.00000000000001,89.99000000000001
2464,2187,2,Eyeshadow Palette with Mirror,3,19.99,59.97,2025-11-21,2025,November,35.982,23.988,40.0,19.99
3378,1393,23,Eggs,4,2.99,11.96,2025-11-21,2025,November,7.176,4.784000000000001,40.0,2.99
1808,1922,19,Chicken Meat,3,9.99,29.97,2025-11-21,2025,November,17.982,11.988,40.0,9.99
4441,3339,28,Ice Cream,2,5.49,10.98,2025-11-21,2025,November,6.588,4.392,40.0,5.49
525,1975,14,Knoll Saarinen Executive Conference Chair,3,499.99,1499.97,2025-11-21,2025,November,899.982,599.988,40.0,499.99
3741,2845,10,Gucci Bloom Eau de,3,79.99,239.97,2025-11-21,2025,November,143.982,95.988,40.0,79.99
4896,1457,3,Powder Canister,5,14.99,74.95,2025-11-21,2025,November,44.97,29.980000000000004,40.0,14.99
524,2163,3,Powder Canister,1,14.99,14.99,2025-11-22,2025,November,8.994,5.996,40.0,14.99
3340,3932,1,Essence Mascara Lash Princess,4,9.99,39.96,2025-11-22,2025,November,23.976,15.984000000000002,40.0,9.99
104,2729,7,Chanel Coco Noir Eau De,3,129.99,389.97,2025-11-22,2025,November,233.982,155.98800000000003,40.0,129.99
3904,3368,19,Chicken Meat,4,9.99,39.96,2025-11-22,2025,November,23.976,15.984000000000002,40.0,9.99
4275,3137,25,Green Bell Pepper,1,1.29,1.29,2025-11-22,2025,November,0.774,0.516,40.0,1.29
2673,3578,18,Cat Food,1,8.99,8.99,2025-11-22,2025,November,5.394,3.596,40.0,8.99
2616,3758,24,Fish Steak,2,14.99,29.98,2025-11-22,2025,November,17.988,11.992,40.0,14.99
2000,3627,27,Honey Jar,5,6.99,34.95,2025-11-22,2025,November,20.970000000000002,13.98,40.0,6.99
1565,4536,13,Bedside Table African Cherry,3,299.99,899.97,2025-11-22,2025,November,539.982,359.98800000000006,40.00000000000001,299.99
2601,4538,6,Calvin Klein CK One,4,49.99,199.96,2025-11-22,2025,November,119.976,79.98400000000001,40.0,49.99
837,2550,18,Cat Food,5,8.99,44.95,2025-11-22,2025,November,26.970000000000002,17.98,40.0,8.99
1316,2046,8,Dior J'adore,4,89.99,359.96,2025-11-22,2025,November,215.97599999999997,143.984,40.0,89.99
1436,4511,23,Eggs,5,2.99,14.95,2025-11-22,2025,November,8.969999999999999,5.98,40.0,2.9899999999999998
4127,1585,7,Chanel Coco Noir Eau De,3,129.99,389.97,2025-11-22,2025,November,233.982,155.98800000000003,40.0,129.99
2088,4798,3,Powder Canister,1,14.99,14.99,2025-11-22,2025,November,8.994,5.996,40.0,14.99
128,4382,26,Green Chili Pepper,3,0.99,2.97,2025-11-22,2025,November,1.782,1.1880000000000002,40.0,0.9900000000000001
2835,3800,30,Kiwi,5,2.49,12.45,2025-11-22,2025,November,7.469999999999999,4.98,40.00000000000001,2.4899999999999998
954,2557,8,Dior J'adore,4,89.99,359.96,2025-11-22,2025,November,215.97599999999997,143.984,40.0,89.99
726,2101,28,Ice Cream,5,5.49,27.450000000000003,2025-11-23,2025,November,16.470000000000002,10.98,40.0,5.49
2698,4966,29,Juice,3,3.99,11.97,2025-11-23,2025,November,7.182,4.788,40.0,3.99
1042,3862,1,Essence Mascara Lash Princess,4,9.99,39.96,2025-11-23,2025,November,23.976,15.984000000000002,40.0,9.99
4260,4621,1,Essence Mascara Lash Princess,2,9.99,19.98,2025-11-23,2025,November,11.988,7.992000000000001,40.0,9.99
433,2288,13,Bedside Table African Cherry,4,299.99,1199.96,2025-11-23,2025,November,719.976,479.98400000000004,40.0,299.99
628,2943,8,Dior J'adore,5,89.99,449.95,2025-11-23,2025,November,269.96999999999997,179.98000000000002,40.00000000000001,89.99
2244,3800,17,Beef Steak,3,12.99,38.97,2025-11-23,2025,November,23.381999999999998,15.588000000000001,40.0,12.99
2336,3191,2,Eyeshadow Palette with Mirror,5,19.99,99.95,2025-11-23,2025,November,59.97,39.980000000000004,40.0,19.990000000000002
4248,1097,18,Cat Food,1,8.99,8.99,2025-11-23,2025,November,5.394,3.596,40.0,8.99
1802,1171,12,Annibale Colombo Sofa,3,2499.99,7499.969999999999,2025-11-23,2025,November,4499.981999999999,2999.9880000000003,40.00000000000001,2499.99
187,1383,4,Red Lipstick,3,12.99,38.97,2025-11-23,2025,November,23.381999999999998,15.588000000000001,40.0,12.99
3408,1257,1,Essence Mascara Lash Princess,4,9.99,39.96,2025-11-23,2025,November,23.976,15.984000000000002,40.0,9.99
2182,1008,18,Cat Food,1,8.99,8.99,2025-11-23,2025,November,5.394,3.596,40.0,8.99
3476,4757,19,Chicken Meat,4,9.99,39.96,2025-11-24,2025,November,23.976,15.984000000000002,40.0,9.99
377,1689,1,Essence Mascara Lash Princess,5,9.99,49.95,2025-11-24,2025,November,29.97,19.980000000000004,40.00000000000001,9.99
2899,3453,7,Chanel Coco Noir Eau De,4,129.99,519.96,2025-11-24,2025,November,311.976,207.98400000000004,40.0,129.99
3075,4984,29,Juice,4,3.99,15.96,2025-11-24,2025,November,9.576,6.384,40.0,3.99
3180,1584,2,Eyeshadow Palette with Mirror,1,19.99,19.99,2025-11-24,2025,November,11.993999999999998,7.996,40.00000000000001,19.99
2032,2093,4,Red Lipstick,3,12.99,38.97,2025-11-24,2025,November,23.381999999999998,15.588000000000001,40.0,12.99
5,4038,14,Knoll Saarinen Executive Conference Chair,5,499.99,2499.95,2025-11-24,2025,November,1499.9699999999998,999.98,40.0,499.98999999999995
1202,2469,21,Cucumber,4,1.49,5.96,2025-11-24,2025,November,3.576,2.384,40.0,1.49
2519,3974,21,Cucumber,3,1.49,4.47,2025-11-24,2025,November,2.682,1.7879999999999998,40.0,1.49
4631,4974,22,Dog Food,3,10.99,32.97,2025-11-24,2025,November,19.782,13.187999999999999,40.0,10.99
635,3710,22,Dog Food,5,10.99,54.95,2025-11-24,2025,November,32.97,21.980000000000004,40.00000000000001,10.99
1477,4320,24,Fish Steak,4,14.99,59.96,2025-11-24,2025,November,35.976,23.984,40.0,14.99
2414,3689,25,Green Bell Pepper,5,1.29,6.45,2025-11-24,2025,November,3.87,2.58,40.0,1.29
387,1962,15,Wooden Bathroom Sink With Mirror,1,799.99,799.99,2025-11-24,2025,November,479.99399999999997,319.99600000000004,40.0,799.99
2742,4744,4,Red Lipstick,2,12.99,25.98,2025-11-25,2025,November,15.588,10.392000000000001,40.0,12.99
601,1811,14,Knoll Saarinen Executive Conference Chair,1,499.99,499.99,2025-11-25,2025,November,299.99399999999997,199.99600000000004,40.00000000000001,499.99
609,4814,27,Honey Jar,4,6.99,27.96,2025-11-25,2025,November,16.776,11.184000000000001,40.0,6.99
29,3742,25,Green Bell Pepper,1,1.29,1.29,2025-11-25,2025,November,0.774,0.516,40.0,1.29
558,4770,5,Red Nail Polish,2,8.99,17.98,2025-11-25,2025,November,10.788,7.192,40.0,8.99
3985,4599,2,Eyeshadow Palette with Mirror,3,19.99,59.97,2025-11-25,2025,November,35.982,23.988,40.0,19.99
4833,4003,20,Cooking Oil,4,4.99,19.96,2025-11-25,2025,November,11.976,7.984,40.0,4.99
921,1629,18,Cat Food,5,8.99,44.95,2025-11-25,2025,November,26.970000000000002,17.98,40.0,8.99
3552,2824,27,Honey Jar,4,6.99,27.96,2025-11-25,2025,November,16.776,11.184000000000001,40.0,6.99
3359,3233,27,Honey Jar,3,6.99,20.97,2025-11-25,2025,November,12.581999999999999,8.388,40.0,6.989999999999999
497,4980,15,Wooden Bathroom Sink With Mirror,1,799.99,799.99,2025-11-25,2025,November,479.99399999999997,319.99600000000004,40.0,799.99
350,1672,1,Essence Mascara Lash Princess,2,9.99,19.98,2025-11-25,2025,November,11.988,7.992000000000001,40.0,9.99
3085,2748,13,Bedside Table African Cherry,2,299.99,599.98,2025-11-25,2025,November,359.988,239.99200000000002,40.0,299.99
1046,2509,26,Green Chili Pepper,1,0.99,0.99,2025-11-25,2025,November,0.594,0.396,40.0,0.99
1818,2885,1,Essence Mascara Lash Princess,4,9.99,39.96,2025-11-26,2025,November,23.976,15.984000000000002,40.0,9.99
324,3218,23,Eggs,3,2.99,8.97,2025-11-26,2025,November,5.382000000000001,3.588,40.0,2.99
2646,2866,5,Red Nail Polish,1,8.99,8.99,2025-11-26,2025,November,5.394,3.596,40.0,8.99
874,3224,1,Essence Mascara Lash Princess,3,9.99,29.97,2025-11-26,2025,November,17.982,11.988,40.0,9.99
3104,1265,15,Wooden Bathroom Sink With Mirror,5,799.99,3999.95,2025-11-26,2025,November,2399.97,1599.98,40.0,799.99
1267,4234,7,Chanel Coco Noir Eau De,1,129.99,129.99,2025-11-26,2025,November,77.994,51.99600000000001,40.0,129.99
2883,4397,19,Chicken Meat,3,9.99,29.97,2025-11-26,2025,November,17.982,11.988,40.0,9.99
4640,3215,25,Green Bell Pepper,2,1.29,2.58,2025-11-26,2025,November,1.548,1.032,40.0,1.29
910,4818,21,Cucumber,1,1.49,1.49,2025-11-26,2025,November,0.894,0.596,40.0,1.49
2157,1592,26,Green Chili Pepper,5,0.99,4.95,2025-11-26,2025,November,2.97,1.98,40.0,0.99
4685,2325,29,Juice,4,3.99,15.96,2025-11-26,2025,November,9.576,6.384,40.0,3.99
3000,2144,22,Dog Food,3,10.99,32.97,2025-11-26,2025,November,19.782,13.187999999999999,40.0,10.99
4811,4604,14,Knoll Saarinen Executive Conference Chair,5,499.99,2499.95,2025-11-26,2025,November,1499.9699999999998,999.98,40.0,499.98999999999995
296,2283,25,Green Bell Pepper,3,1.29,3.87,2025-11-26,2025,November,2.322,1.548,40.0,1.29
1497,3893,9,Dolce Shine Eau de,2,69.99,139.98,2025-11-27,2025,November,83.98799999999999,55.992000000000004,40.00000000000001,69.99
4846,1587,11,Annibale Colombo Bed,2,1899.99,3799.98,2025-11-27,2025,November,2279.988,1519.9920000000002,40.0,1899.99
3783,1561,11,Annibale Colombo Bed,1,1899.99,1899.99,2025-11-27,2025,November,1139.994,759.9960000000001,40.0,1899.99
1722,3015,4,Red Lipstick,1,12.99,12.99,2025-11-27,2025,November,7.794,5.196000000000001,40.0,12.99
2501,1354,7,Chanel Coco Noir Eau De,4,129.99,519.96,2025-11-27,2025,November,311.976,207.98400000000004,40.0,129.99
4812,1033,20,Cooking Oil,3,4.99,14.97,2025-11-27,2025,November,8.982,5.988000000000001,40.00000000000001,4.99
928,3577,14,Knoll Saarinen Executive Conference Chair,4,499.99,1999.96,2025-11-27,2025,November,1199.9759999999999,799.9840000000002,40.00000000000001,499.99
2688,2789,5,Red Nail Polish,5,8.99,44.95,2025-11-27,2025,November,26.970000000000002,17.98,40.0,8.99
688,2796,9,Dolce Shine Eau de,3,69.99,209.97,2025-11-27,2025,November,125.982,83.988,40.0,69.99
4135,1397,12,Annibale Colombo Sofa,1,2499.99,2499.99,2025-11-27,2025,November,1499.994,999.9959999999999,40.0,2499.99
348,4770,8,Dior J'adore,1,89.99,89.99,2025-11-27,2025,November,53.99399999999999,35.996,40.0,89.99
881,1658,30,Kiwi,4,2.49,9.96,2025-11-27,2025,November,5.976,3.984000000000001,40.00000000000001,2.49
3626,2680,21,Cucumber,3,1.49,4.47,2025-11-27,2025,November,2.682,1.7879999999999998,40.0,1.49
3037,1743,21,Cucumber,1,1.49,1.49,2025-11-27,2025,November,0.894,0.596,40.0,1.49
3389,2448,27,Honey Jar,4,6.99,27.96,2025-11-27,2025,November,16.776,11.184000000000001,40.0,6.99
3602,3066,3,Powder Canister,3,14.99,44.97,2025-11-27,2025,November,26.982,17.988,40.0,14.99
3513,4827,8,Dior J'adore,1,89.99,89.99,2025-11-28,2025,November,53.99399999999999,35.996,40.0,89.99
4068,2949,24,Fish Steak,5,14.99,74.95,2025-11-28,2025,November,44.97,29.980000000000004,40.0,14.99
978,1924,30,Kiwi,4,2.49,9.96,2025-11-28,2025,November,5.976,3.984000000000001,40.00000000000001,2.49
701,1021,19,Chicken Meat,3,9.99,29.97,2025-11-28,2025,November,17.982,11.988,40.0,9.99
981,4780,28,Ice Cream,1,5.49,5.49,2025-11-28,2025,November,3.294,2.196,40.0,5.49
105,2745,30,Kiwi,3,2.49,7.470000000000001,2025-11-28,2025,November,4.482,2.9880000000000004,40.0,2.49
1243,4681,4,Red Lipstick,3,12.99,38.97,2025-11-28,2025,November,23.381999999999998,15.588000000000001,40.0,12.99
2822,3479,30,Kiwi,5,2.49,12.45,2025-11-28,2025,November,7.469999999999999,4.98,40.00000000000001,2.4899999999999998
1296,4649,23,Eggs,3,2.99,8.97,2025-11-28,2025,November,5.382000000000001,3.588,40.0,2.99
2245,4970,12,Annibale Colombo Sofa,5,2499.99,12499.95,2025-11-28,2025,November,7499.97,4999.9800000000005,40.0,2499.9900000000002
1198,2303,11,Annibale Colombo Bed,2,1899.99,3799.98,2025-11-28,2025,November,2279.988,1519.9920000000002,40.0,1899.99
4610,3741,10,Gucci Bloom Eau de,5,79.99,399.95,2025-11-28,2025,November,239.96999999999997,159.98000000000002,40.00000000000001,79.99
4422,2213,27,Honey Jar,4,6.99,27.96,2025-11-29,2025,November,16.776,11.184000000000001,40.0,6.99
2962,4716,26,Green Chili Pepper,1,0.99,0.99,2025-11-29,2025,November,0.594,0.396,40.0,0.99
28,2828,27,Honey Jar,1,6.99,6.99,2025-11-29,2025,November,4.194,2.7960000000000003,40.0,6.99
2786,2421,3,Powder Canister,1,14.99,14.99,2025-11-29,2025,November,8.994,5.996,40.0,14.99
1242,1646,13,Bedside Table African Cherry,1,299.99,299.99,2025-11-29,2025,November,179.994,119.99600000000001,40.0,299.99
596,1499,30,Kiwi,4,2.49,9.96,2025-11-29,2025,November,5.976,3.984000000000001,40.00000000000001,2.49
442,2508,4,Red Lipstick,2,12.99,25.98,2025-11-29,2025,November,15.588,10.392000000000001,40.0,12.99
975,4863,12,Annibale Colombo Sofa,4,2499.99,9999.96,2025-11-29,2025,November,5999.976,3999.9839999999995,40.0,2499.99
