order_id,customer_id,product_id,product_name,quantity,price,revenue,order_date
2622,2390,10,Gucci Bloom Eau de,5,79.99,399.95,2026-05-25
2623,4850,22,Dog Food,1,10.99,10.99,2025-08-19
2624,4124,10,Gucci Bloom Eau de,1,79.99,79.99,2025-12-05
2625,1164,12,Annibale Colombo Sofa,1,2499.99,2499.99,2025-11-20
2626,3179,15,Wooden Bathroom Sink With Mirror,1,799.99,799.99,2025-06-10
2627,3992,21,Cucumber,3,1.49,4.47,2025-11-15
2628,4541,3,Powder Canister,5,14.99,74.95,2025-10-21
2629,2773,8,Dior J'adore,3,89.99,269.96999999999997,2026-04-10
2630,2195,4,Red Lipstick,4,12.99,51.96,2026-05-17
2631,2480,14,Knoll Saarinen Executive Conference Chair,2,499.99,999.98,2025-12-09
2632,2922,1,Essence Mascara Lash Princess,4,9.99,39.96,2026-05-18
2633,4647,12,Annibale Colombo Sofa,3,2499.99,7499.969999999999,2025-07-23
2634,3243,29,Juice,4,3.99,15.96,2026-01-27
2635,3546,1,Essence Mascara Lash Princess,5,9.99,49.95,2026-03-18
2636,4707,16,Apple,3,1.99,5.97,2026-01-03
2637,2858,21,Cucumber,5,1.49,7.45,2025-10-14
2638,4101,30,Kiwi,1,2.49,2.49,2026-04-30
2639,1801,30,Kiwi,5,2.49,12.450000000000001,2025-08-03
2640,1670,18,Cat Food,5,8.99,44.95,2025-09-05
2641,2778,1,Essence Mascara Lash Princess,3,9.99,29.97,2026-02-09
2642,1413,20,Cooking Oil,3,4.99,14.97,2025-07-25
2643,2045,17,Beef Steak,1,12.99,12.99,2025-11-11
2644,3360,21,Cucumber,1,1.49,1.49,2025-08-01
2645,3229,6,Calvin Klein CK One,3,49.99,149.97,2026-05-24
2646,2866,5,Red Nail Polish,1,8.99,8.99,2025-11-26
2647,2692,9,Dolce Shine Eau de,3,69.99,209.96999999999997,2026-01-18
2648,1165,25,Green Bell Pepper,2,1.29,2.58,2026-02-26
2649,1380,16,Apple,3,1.99,5.97,2026-03-04
2650,1332,14,Knoll Saarinen Executive Conference Chair,5,499.99,2499.95,2025-08-16
2651,2812,27,Honey Jar,5,6.99,34.95,2026-05-12
2652,3064,7,Chanel Coco Noir Eau De,4,129.99,519.96,2025-10-01
2653,4414,7,Chanel Coco Noir Eau De,4,129.99,519.96,2025-06-07
2654,3865,26,Green Chili Pepper,5,0.99,4.95,2026-03-30
2655,2056,19,Chicken Meat,4,9.99,39.96,2026-03-14
2656,1388,18,Cat Food,4,8.99,35.96,2026-04-06
2657,3595,12,Annibale Colombo Sofa,3,2499.99,7499.969999999999,2025-06-23
2658,1816,30,Kiwi,2,2.49,4.98,2025-10-27
2659,2147,2,Eyeshadow Palette with Mirror,5,19.99,99.94999999999999,2025-12-18
2660,3309,29,Juice,3,3.99,11.97,2025-08-06
2661,1770,30,Kiwi,5,2.49,12.450000000000001,2026-01-01
2662,4797,27,Honey Jar,2,6.99,13.98,2026-01-24
2663,2075,16,Apple,3,1.99,5.97,2026-04-05
2664,2358,5,Red Nail Polish,2,8.99,17.98,2025-06-13
2665,2499,29,Juice,5,3.99,19.950000000000003,2025-09-04
2666,1112,8,Dior J'adore,5,89.99,449.95,2025-08-02
2667,1069,24,Fish Steak,3,14.99,44.97,2025-08-14
2668,1443,30,Kiwi,4,2.49,9.96,2025-12-09
2669,1887,29,Juice,5,3.99,19.950000000000003,2025-08-18
2670,4570,23,Eggs,5,2.99,14.950000000000001,2026-01-18
2671,1733,23,Eggs,3,2.99,8.97,2026-05-25
2672,1884,23,Eggs,1,2.99,2.99,2025-09-22
2673,3578,18,Cat Food,1,8.99,8.99,2025-11-22
2674,4591,5,Red Nail Polish,2,8.99,17.98,2025-12-03
2675,2494,13,Bedside Table African Cherry,3,299.99,899.97,2025-12-16
2676,2568,7,Chanel Coco Noir Eau De,2,129.99,259.98,2025-12-20
2677,1676,6,Calvin Klein CK One,5,49.99,249.95000000000002,2025-08-30
2678,1230,13,Bedside Table African Cherry,3,299.99,899.97,2025-10-03
2679,3314,16,Apple,5,1.99,9.95,2025-06-26
2680,1098,21,Cucumber,5,1.49,7.45,2025-08-22
2681,1101,26,Green Chili Pepper,2,0.99,1.98,2025-06-26
2682,3869,3,Powder Canister,2,14.99,29.98,2025-10-04
2683,2916,22,Dog Food,5,10.99,54.95,2025-09-17
2684,3128,26,Green Chili Pepper,1,0.99,0.99,2025-06-08
2685,2492,21,Cucumber,2,1.49,2.98,2025-08-11
2686,2435,8,Dior J'adore,5,89.99,449.95,2025-06-06
2687,3854,27,Honey Jar,4,6.99,27.96,2026-01-31
2688,2789,5,Red Nail Polish,5,8.99,44.95,2025-11-27
2689,1737,4,Red Lipstick,4,12.99,51.96,2025-12-12
2690,4715,23,Eggs,2,2.99,5.98,2026-05-15
2691,4752,14,Knoll Saarinen Executive Conference Chair,5,499.99,2499.95,2025-06-11
2692,3087,4,Red Lipstick,2,12.99,25.98,2026-01-02
2693,4054,5,Red Nail Polish,2,8.99,17.98,2025-12-02
2694,2253,3,Powder Canister,2,14.99,29.98,2025-10-15
2695,3711,5,Red Nail Polish,5,8.99,44.95,2025-12-28
2696,3260,1,Essence Mascara Lash Princess,2,9.99,19.98,2025-10-31
2697,1027,25,Green Bell Pepper,4,1.29,5.16,2025-10-03
2698,4966,29,Juice,3,3.99,11.97,2025-11-23
2699,2071,28,Ice Cream,1,5.49,5.49,2025-08-06
2700,3197,7,Chanel Coco Noir Eau De,2,129.99,259.98,2025-07-28
2701,3112,2,Eyeshadow Palette with Mirror,2,19.99,39.98,2025-09-15
2702,1486,17,Beef Steak,5,12.99,64.95,2026-01-16
2703,3117,4,Red Lipstick,5,12.99,64.95,2025-10-10
2704,1438,8,Dior J'adore,1,89.99,89.99,2025-06-25
2705,2158,25,Green Bell Pepper,3,1.29,3.87,2025-09-17
2706,3774,24,Fish Steak,1,14.99,14.99,2026-02-25
2707,2918,9,Dolce Shine Eau de,3,69.99,209.96999999999997,2025-07-25
2708,3316,16,Apple,3,1.99,5.97,2026-03-14
2709,2707,11,Annibale Colombo Bed,3,1899.99,5699.97,2025-10-01
2710,1207,15,Wooden Bathroom Sink With Mirror,4,799.99,3199.96,2025-12-31
2711,1192,7,Chanel Coco Noir Eau De,5,129.99,649.95,2025-07-23
2712,4224,25,Green Bell Pepper,1,1.29,1.29,2025-10-15
2713,3988,11,Annibale Colombo Bed,1,1899.99,1899.99,2026-02-07
2714,3335,28,Ice Cream,4,5.49,21.96,2025-11-10
2715,4925,25,Green Bell Pepper,3,1.29,3.87,2026-04-05
2716,3835,16,Apple,5,1.99,9.95,2025-10-17
2717,1345,28,Ice Cream,3,5.49,16.47,2026-02-02
2718,4928,28,Ice Cream,1,5.49,5.49,2025-12-12
2719,2463,24,Fish Steak,2,14.99,29.98,2026-01-20
2720,1290,11,Annibale Colombo Bed,1,1899.99,1899.99,2025-10-17
2721,2908,20,Cooking Oil,4,4.99,19.96,2025-06-15
2722,4123,11,Annibale Colombo Bed,1,1899.99,1899.99,2025-07-28
2723,2158,7,Chanel Coco Noir Eau De,4,129.99,519.96,2025-08-25
2724,4637,21,Cucumber,5,1.49,7.45,2026-01-24
2725,4597,18,Cat Food,4,8.99,35.96,2025-10-24
2726,3197,25,Green Bell Pepper,5,1.29,6.45,2025-07-15
2727,4200,24,Fish Steak,5,14.99,74.95,2025-07-01
2728,1184,3,Powder Canister,5,14.99,74.95,2025-08-27
2729,3718,3,Powder Canister,2,14.99,29.98,2026-03-19
2730,1614,6,Calvin Klein CK One,2,49.99,99.98,2025-09-15
2731,3612,11,Annibale Colombo Bed,5,1899.99,9499.95,2025-09-20
2732,4745,28,Ice Cream,3,5.49,16.47,2026-05-22
2733,2685,14,Knoll Saarinen Executive Conference Chair,5,499.99,2499.95,2025-12-25
2734,2070,21,Cucumber,2,1.49,2.98,2025-10-20
2735,4079,4,Red Lipstick,5,12.99,64.95,2025-08-16
2736,3751,24,Fish Steak,2,14.99,29.98,2026-05-11
2737,2934,20,Cooking Oil,5,4.99,24.950000000000003,2025-11-15
2738,3633,27,Honey Jar,5,6.99,34.95,2026-05-18
2739,1294,4,Red Lipstick,4,12.99,51.96,2025-12-08
2740,1620,14,Knoll Saarinen Executive Conference Chair,2,499.99,999.98,2025-12-23
2741,1245,21,Cucumber,4,1.49,5.96,2025-07-17
2742,4744,4,Red Lipstick,2,12.99,25.98,2025-11-25
2743,3051,15,Wooden Bathroom Sink With Mirror,1,799.99,799.99,2026-05-14
2744,3712,10,Gucci Bloom Eau de,5,79.99,399.95,2025-10-02
2745,4178,3,Powder Canister,1,14.99,14.99,2026-02-16
2746,3943,17,Beef Steak,5,12.99,64.95,2026-05-03
2747,3433,5,Red Nail Polish,4,8.99,35.96,2025-07-17
2748,1173,9,Dolce Shine Eau de,1,69.99,69.99,2025-05-26
2749,1907,7,Chanel Coco Noir Eau De,4,129.99,519.96,2025-06-23
2750,3548,18,Cat Food,1,8.99,8.99,2025-12-13
2751,3752,27,Honey Jar,3,6.99,20.97,2025-05-28
2752,1636,1,Essence Mascara Lash Princess,4,9.99,39.96,2026-05-19
2753,2499,4,Red Lipstick,3,12.99,38.97,2025-12-08
2754,4608,11,Annibale Colombo Bed,1,1899.99,1899.99,2025-09-18
2755,2155,18,Cat Food,5,8.99,44.95,2025-08-15
2756,2950,4,Red Lipstick,5,12.99,64.95,2026-04-13
2757,4846,20,Cooking Oil,4,4.99,19.96,2026-01-27
2758,3105,10,Gucci Bloom Eau de,1,79.99,79.99,2026-03-11
2759,3082,6,Calvin Klein CK One,3,49.99,149.97,2025-12-28
2760,2624,4,Red Lipstick,2,12.99,25.98,2025-12-01
2761,4984,3,Powder Canister,4,14.99,59.96,2026-01-13
2762,4755,9,Dolce Shine Eau de,2,69.99,139.98,2025-10-01
2763,1521,9,Dolce Shine Eau de,1,69.99,69.99,2025-08-18
2764,2179,30,Kiwi,1,2.49,2.49,2025-12-01
2765,1649,15,Wooden Bathroom Sink With Mirror,2,799.99,1599.98,2026-05-13
2766,3988,1,Essence Mascara Lash Princess,1,9.99,9.99,2025-12-13
2767,3721,7,Chanel Coco Noir Eau De,5,129.99,649.95,2025-05-27
2768,1685,4,Red Lipstick,3,12.99,38.97,2026-03-29
2769,2843,16,Apple,3,1.99,5.97,2025-09-17
2770,2258,14,Knoll Saarinen Executive Conference Chair,5,499.99,2499.95,2025-05-28
2771,4457,1,Essence Mascara Lash Princess,3,9.99,29.97,2026-03-25
2772,3346,9,Dolce Shine Eau de,2,69.99,139.98,2026-03-05
2773,3165,26,Green Chili Pepper,2,0.99,1.98,2025-06-20
2774,2780,1,Essence Mascara Lash Princess,3,9.99,29.97,2026-01-31
2775,2588,29,Juice,3,3.99,11.97,2025-12-31
2776,2559,8,Dior J'adore,3,89.99,269.96999999999997,2026-04-13
2777,4728,3,Powder Canister,3,14.99,44.97,2026-03-03
2778,1177,1,Essence Mascara Lash Princess,1,9.99,9.99,2025-08-16
2779,1158,10,Gucci Bloom Eau de,5,79.99,399.95,2026-04-16
2780,3781,23,Eggs,3,2.99,8.97,2025-09-29
2781,1582,29,Juice,5,3.99,19.950000000000003,2025-07-28
2782,3082,28,Ice Cream,5,5.49,27.450000000000003,2025-08-07
2783,1733,2,Eyeshadow Palette with Mirror,2,19.99,39.98,2025-10-07
2784,2489,7,Chanel Coco Noir Eau De,4,129.99,519.96,2025-12-03
2785,4255,25,Green Bell Pepper,2,1.29,2.58,2025-11-18
2786,2421,3,Powder Canister,1,14.99,14.99,2025-11-29
2787,4978,18,Cat Food,5,8.99,44.95,2025-07-10
2788,2623,16,Apple,4,1.99,7.96,2025-12-31
2789,4436,26,Green Chili Pepper,5,0.99,4.95,2025-07-02
2790,1490,22,Dog Food,2,10.99,21.98,2026-03-16
2791,1765,16,Apple,4,1.99,7.96,2025-07-30
2792,1398,13,Bedside Table African Cherry,2,299.99,599.98,2025-09-20
2793,3764,16,Apple,1,1.99,1.99,2026-05-07
2794,1013,8,Dior J'adore,3,89.99,269.96999999999997,2025-11-09
2795,2987,7,Chanel Coco Noir Eau De,5,129.99,649.95,2026-03-05
2796,2948,20,Cooking Oil,1,4.99,4.99,2026-05-16
2797,4633,24,Fish Steak,4,14.99,59.96,2025-06-07
2798,2441,12,Annibale Colombo Sofa,1,2499.99,2499.99,2025-10-13
2799,2832,25,Green Bell Pepper,4,1.29,5.16,2025-07-30
2800,3003,19,Chicken Meat,3,9.99,29.97,2026-05-01
2801,4283,27,Honey Jar,4,6.99,27.96,2026-04-16
2802,1862,28,Ice Cream,4,5.49,21.96,2025-09-03
2803,3942,26,Green Chili Pepper,2,0.99,1.98,2026-01-28
2804,3072,2,Eyeshadow Palette with Mirror,1,19.99,19.99,2025-06-01
2805,3876,19,Chicken Meat,1,9.99,9.99,2026-03-30
2806,3155,26,Green Chili Pepper,3,0.99,2.9699999999999998,2025-05-31
2807,2832,17,Beef Steak,4,12.99,51.96,2026-04-17
2808,1006,18,Cat Food,1,8.99,8.99,2026-01-30
2809,4045,10,Gucci Bloom Eau de,5,79.99,399.95,2026-02-27
2810,3707,19,Chicken Meat,3,9.99,29.97,2026-03-01
2811,3485,13,Bedside Table African Cherry,1,299.99,299.99,2025-07-14
2812,2299,7,Chanel Coco Noir Eau De,2,129.99,259.98,2025-08-11
2813,4993,26,Green Chili Pepper,2,0.99,1.98,2025-12-24
2814,1551,9,Dolce Shine Eau de,4,69.99,279.96,2025-08-20
2815,3319,13,Bedside Table African Cherry,5,299.99,1499.95,2026-05-03
2816,3826,10,Gucci Bloom Eau de,5,79.99,399.95,2025-08-08
2817,3014,12,Annibale Colombo Sofa,3,2499.99,7499.969999999999,2025-09-11
2818,1182,15,Wooden Bathroom Sink With Mirror,4,799.99,3199.96,2025-12-27
2819,4757,3,Powder Canister,3,14.99,44.97,2026-01-21
2820,2005,20,Cooking Oil,5,4.99,24.950000000000003,2025-08-02
2821,1193,28,Ice Cream,3,5.49,16.47,2025-08-15
2822,3479,30,Kiwi,5,2.49,12.450000000000001,2025-11-28
2823,2462,30,Kiwi,3,2.49,7.470000000000001,2026-03-18
2824,2141,22,Dog Food,4,10.99,43.96,2025-09-22
2825,3492,23,Eggs,1,2.99,2.99,2026-03-31
2826,1747,4,Red Lipstick,2,12.99,25.98,2026-04-12
2827,3794,17,Beef Steak,2,12.99,25.98,2025-12-05
2828,3754,23,Eggs,4,2.99,11.96,2025-12-04
2829,2768,10,Gucci Bloom Eau de,5,79.99,399.95,2026-03-08
2830,1715,1,Essence Mascara Lash Princess,1,9.99,9.99,2026-02-14
2831,2676,14,Knoll Saarinen Executive Conference Chair,2,499.99,999.98,2025-12-22
2832,1421,3,Powder Canister,5,14.99,74.95,2026-04-10
2833,3361,27,Honey Jar,3,6.99,20.97,2026-01-29
2834,3594,6,Calvin Klein CK One,5,49.99,249.95000000000002,2025-10-17
2835,3800,30,Kiwi,5,2.49,12.450000000000001,2025-11-22
2836,4576,6,Calvin Klein CK One,1,49.99,49.99,2026-05-20
2837,3923,13,Bedside Table African Cherry,2,299.99,599.98,2025-08-04
2838,3477,23,Eggs,2,2.99,5.98,2025-08-25
2839,1911,12,Annibale Colombo Sofa,2,2499.99,4999.98,2026-02-28
2840,4469,20,Cooking Oil,5,4.99,24.950000000000003,2025-07-01
2841,4347,27,Honey Jar,2,6.99,13.98,2026-01-05
2842,1152,29,Juice,3,3.99,11.97,2026-03-22
2843,4322,8,Dior J'adore,5,89.99,449.95,2025-11-19
2844,4890,3,Powder Canister,2,14.99,29.98,2025-08-14
2845,2598,5,Red Nail Polish,1,8.99,8.99,2026-02-02
2846,2352,30,Kiwi,3,2.49,7.470000000000001,2025-11-10
2847,4635,17,Beef Steak,3,12.99,38.97,2026-05-24
2848,1585,8,Dior J'adore,1,89.99,89.99,2026-05-06
2849,1387,4,Red Lipstick,1,12.99,12.99,2025-12-18
2850,1101,26,Green Chili Pepper,2,0.99,1.98,2025-06-17
2851,2083,27,Honey Jar,2,6.99,13.98,2025-09-11
2852,1770,29,Juice,1,3.99,3.99,2025-11-29
2853,2182,8,Dior J'adore,5,89.99,449.95,2025-06-20
2854,2616,29,Juice,3,3.99,11.97,2025-12-30
2855,3598,24,Fish Steak,2,14.99,29.98,2025-06-30
2856,2182,25,Green Bell Pepper,1,1.29,1.29,2025-12-03
2857,1947,5,Red Nail Polish,4,8.99,35.96,2025-07-13
2858,3179,3,Powder Canister,5,14.99,74.95,2025-06-25
2859,4191,5,Red Nail Polish,4,8.99,35.96,2026-05-07
2860,3886,28,Ice Cream,2,5.49,10.98,2026-01-25
2861,4984,11,Annibale Colombo Bed,4,1899.99,7599.96,2025-12-26
2862,4340,24,Fish Steak,3,14.99,44.97,2025-06-06
2863,1762,17,Beef Steak,4,12.99,51.96,2025-07-19
2864,3530,6,Calvin Klein CK One,2,49.99,99.98,2025-09-07
2865,1042,17,Beef Steak,4,12.99,51.96,2026-01-14
2866,3004,24,Fish Steak,3,14.99,44.97,2025-12-08
2867,4875,10,Gucci Bloom Eau de,5,79.99,399.95,2026-03-11
2868,1687,30,Kiwi,4,2.49,9.96,2025-09-20
2869,2025,8,Dior J'adore,5,89.99,449.95,2025-08-22
2870,3953,7,Chanel Coco Noir Eau De,4,129.99,519.96,2025-08-24
2871,4019,14,Knoll Saarinen Executive Conference Chair,4,499.99,1999.96,2026-02-23
2872,4340,27,Honey Jar,3,6.99,20.97,2025-10-12
2873,3076,14,Knoll Saarinen Executive Conference Chair,3,499.99,1499.97,2025-06-28
2874,2509,12,Annibale Colombo Sofa,1,2499.99,2499.99,2026-03-12
2875,1377,19,Chicken Meat,4,9.99,39.96,2025-10-01
2876,3522,1,Essence Mascara Lash Princess,4,9.99,39.96,2025-10-04
2877,4707,12,Annibale Colombo Sofa,5,2499.99,12499.949999999999,2025-10-11
2878,1188,18,Cat Food,3,8.99,26.97,2026-03-13
2879,2772,5,Red Nail Polish,3,8.99,26.97,2025-07-20
2880,3167,12,Annibale Colombo Sofa,1,2499.99,2499.99,2025-07-26
2881,3168,28,Ice Cream,2,5.49,10.98,2026-01-01
2882,1520,10,Gucci Bloom Eau de,3,79.99,239.96999999999997,2025-12-17
2883,4397,19,Chicken Meat,3,9.99,29.97,2025-11-26
2884,2445,23,Eggs,3,2.99,8.97,2026-02-23
2885,3838,5,Red Nail Polish,1,8.99,8.99,2025-09-10
2886,4318,16,Apple,5,1.99,9.95,2025-07-17
2887,2029,20,Cooking Oil,4,4.99,19.96,2026-03-10
2888,4904,26,Green Chili Pepper,1,0.99,0.99,2025-09-16
2889,4561,27,Honey Jar,2,6.99,13.98,2025-12-25
2890,3861,8,Dior J'adore,1,89.99,89.99,2026-05-17
2891,4160,4,Red Lipstick,4,12.99,51.96,2025-09-15
2892,2002,29,Juice,3,3.99,11.97,2025-07-23
2893,4776,28,Ice Cream,4,5.49,21.96,2026-02-14
2894,3585,25,Green Bell Pepper,5,1.29,6.45,2026-01-21
2895,4742,20,Cooking Oil,4,4.99,19.96,2025-07-10
2896,4328,6,Calvin Klein CK One,4,49.99,199.96,2025-11-03
2897,4038,23,Eggs,4,2.99,11.96,2026-01-13
2898,1882,24,Fish Steak,4,14.99,59.96,2026-01-26
2899,3453,7,Chanel Coco Noir Eau De,4,129.99,519.96,2025-11-24
2900,1996,13,Bedside Table African Cherry,3,299.99,899.97,2025-09-21
2901,3425,6,Calvin Klein CK One,3,49.99,149.97,2026-02-24
2902,2791,4,Red Lipstick,3,12.99,38.97,2026-01-12
2903,3626,27,Honey Jar,1,6.99,6.99,2025-06-13
2904,4277,25,Green Bell Pepper,4,1.29,5.16,2025-07-02
2905,4035,13,Bedside Table African Cherry,2,299.99,599.98,2026-02-07
2906,3454,9,Dolce Shine Eau de,3,69.99,209.96999999999997,2025-06-08
2907,1377,30,Kiwi,2,2.49,4.98,2025-10-02
2908,1149,9,Dolce Shine Eau de,1,69.99,69.99,2025-07-27
2909,3514,21,Cucumber,1,1.49,1.49,2025-12-23
2910,1207,20,Cooking Oil,4,4.99,19.96,2025-06-09
2911,2889,21,Cucumber,4,1.49,5.96,2025-06-24
2912,3834,5,Red Nail Polish,2,8.99,17.98,2025-10-12
2913,2883,23,Eggs,3,2.99,8.97,2026-01-28
2914,3607,27,Honey Jar,2,6.99,13.98,2026-04-05
2915,2751,18,Cat Food,3,8.99,26.97,2025-07-02
2916,3960,17,Beef Steak,4,12.99,51.96,2025-10-10
2917,1519,16,Apple,2,1.99,3.98,2026-02-24
2918,3139,24,Fish Steak,2,14.99,29.98,2025-06-05
2919,1137,19,Chicken Meat,3,9.99,29.97,2026-03-05
2920,2434,11,Annibale Colombo Bed,2,1899.99,3799.98,2025-12-24
2921,4237,21,Cucumber,4,1.49,5.96,2026-05-19
2922,2974,2,Eyeshadow Palette with Mirror,4,19.99,79.96,2025-11-08
2923,4046,22,Dog Food,3,10.99,32.97,2026-04-02
2924,2548,14,Knoll Saarinen Executive Conference Chair,2,499.99,999.98,2025-11-12
2925,3001,19,Chicken Meat,4,9.99,39.96,2025-12-12
2926,3154,17,Beef Steak,3,12.99,38.97,2025-10-19
2927,2031,26,Green Chili Pepper,2,0.99,1.98,2025-12-24
2928,2506,21,Cucumber,4,1.49,5.96,2026-01-28
2929,4944,20,Cooking Oil,3,4.99,14.97,2026-02-21
2930,3434,23,Eggs,3,2.99,8.97,2025-09-09
2931,2843,18,Cat Food,2,8.99,17.98,2026-05-14
2932,4512,17,Beef Steak,1,12.99,12.99,2025-08-15
2933,3649,2,Eyeshadow Palette with Mirror,2,19.99,39.98,2025-05-26
2934,2636,25,Green Bell Pepper,5,1.29,6.45,2026-01-02
2935,4529,18,Cat Food,3,8.99,26.97,2026-01-01
2936,4325,5,Red Nail Polish,1,8.99,8.99,2025-10-02
2937,2590,3,Powder Canister,3,14.99,44.97,2025-10-24
2938,2987,28,Ice Cream,3,5.49,16.47,2025-08-23
2939,1463,9,Dolce Shine Eau de,2,69.99,139.98,2026-04-29
2940,1596,23,Eggs,5,2.99,14.950000000000001,2026-04-29
2941,1448,7,Chanel Coco Noir Eau De,5,129.99,649.95,2025-07-22
2942,1787,25,Green Bell Pepper,4,1.29,5.16,2026-01-07
2943,4684,13,Bedside Table African Cherry,5,299.99,1499.95,2025-08-17
2944,3837,1,Essence Mascara Lash Princess,3,9.99,29.97,2025-09-08
2945,4922,8,Dior J'adore,4,89.99,359.96,2025-09-09
2946,3665,13,Bedside Table African Cherry,4,299.99,1199.96,2025-08-10
2947,2616,3,Powder Canister,3,14.99,44.97,2026-01-16
2948,3907,14,Knoll Saarinen Executive Conference Chair,2,499.99,999.98,2025-06-06
2949,1711,12,Annibale Colombo Sofa,2,2499.99,4999.98,2025-06-30
2950,3744,9,Dolce Shine Eau de,3,69.99,209.96999999999997,2025-10-30
2951,4238,23,Eggs,3,2.99,8.97,2025-06-30
2952,3504,26,Green Chili Pepper,1,0.99,0.99,2026-04-11
2953,3369,23,Eggs,1,2.99,2.99,2026-02-20
2954,2955,6,Calvin Klein CK One,3,49.99,149.97,2026-04-02
2955,2826,24,Fish Steak,4,14.99,59.96,2025-10-01
2956,4903,14,Knoll Saarinen Executive Conference Chair,4,499.99,1999.96,2025-06-21
2957,3862,8,Dior J'adore,4,89.99,359.96,2025-06-21
2958,1609,1,Essence Mascara Lash Princess,4,9.99,39.96,2025-07-15
2959,1318,26,Green Chili Pepper,2,0.99,1.98,2025-07-21
2960,1262,28,Ice Cream,5,5.49,27.450000000000003,2025-10-21
2961,2448,27,Honey Jar,3,6.99,20.97,2025-12-17
2962,4716,26,Green Chili Pepper,1,0.99,0.99,2025-11-29
2963,1359,14,Knoll Saarinen Executive Conference Chair,4,499.99,1999.96,2025-07-12
2964,3997,16,Apple,5,1.99,9.95,2025-10-13
2965,4766,14,Knoll Saarinen Executive Conference Chair,4,499.99,1999.96,2026-02-15
2966,4826,17,Beef Steak,5,12.99,64.95,2026-04-26
2967,2290,20,Cooking Oil,3,4.99,14.97,2025-09-10
2968,3770,2,Eyeshadow Palette with Mirror,5,19.99,99.94999999999999,2026-05-07
2969,1513,15,Wooden Bathroom Sink With Mirror,1,799.99,799.99,2026-01-04
2970,3206,12,Annibale Colombo Sofa,1,2499.99,2499.99,2026-05-08
2971,3545,25,Green Bell Pepper,2,1.29,2.58,2026-02-20
2972,3676,15,Wooden Bathroom Sink With Mirror,4,799.99,3199.96,2025-06-25
2973,2677,20,Cooking Oil,1,4.99,4.99,2025-10-18
2974,3354,19,Chicken Meat,2,9.99,19.98,2025-10-02
2975,2289,16,Apple,3,1.99,5.97,2026-03-14
2976,1838,19,Chicken Meat,2,9.99,19.98,2026-03-24
2977,4410,4,Red Lipstick,5,12.99,64.95,2025-09-19
2978,4548,18,Cat Food,5,8.99,44.95,2025-07-15
2979,4011,15,Wooden Bathroom Sink With Mirror,5,799.99,3999.95,2025-12-02
2980,2690,15,Wooden Bathroom Sink With Mirror,2,799.99,1599.98,2026-02-03
2981,2518,19,Chicken Meat,1,9.99,9.99,2026-03-30
2982,3931,26,Green Chili Pepper,3,0.99,2.9699999999999998,2026-01-11
2983,1165,30,Kiwi,3,2.49,7.470000000000001,2026-04-06
2984,3069,13,Bedside Table African Cherry,1,299.99,299.99,2025-07-15
2985,2893,27,Honey Jar,3,6.99,20.97,2026-01-19
2986,3754,26,Green Chili Pepper,4,0.99,3.96,2025-12-23
2987,2692,4,Red Lipstick,1,12.99,12.99,2026-05-09
2988,1485,4,Red Lipstick,5,12.99,64.95,2026-04-06
2989,4718,23,Eggs,1,2.99,2.99,2026-03-25
2990,4330,3,Powder Canister,3,14.99,44.97,2026-05-02
2991,1438,25,Green Bell Pepper,4,1.29,5.16,2026-03-21
2992,4413,12,Annibale Colombo Sofa,4,2499.99,9999.96,2025-11-05
2993,3474,29,Juice,2,3.99,7.98,2026-01-21
2994,4749,12,Annibale Colombo Sofa,5,2499.99,12499.949999999999,2025-07-26
2995,4954,22,Dog Food,1,10.99,10.99,2025-08-27
2996,1674,29,Juice,3,3.99,11.97,2026-01-05
2997,3427,18,Cat Food,3,8.99,26.97,2025-12-27
2998,4760,10,Gucci Bloom Eau de,3,79.99,239.96999999999997,2025-05-25
2999,3644,16,Apple,5,1.99,9.95,2025-12-13
3000,2144,22,Dog Food,3,10.99,32.97,2025-11-26
3001,1659,3,Powder Canister,3,14.99,44.97,2025-12-09
3002,1647,30,Kiwi,5,2.49,12.450000000000001,2025-08-22
3003,3818,26,Green Chili Pepper,5,0.99,4.95,2025-06-26
3004,3466,27,Honey Jar,2,6.99,13.98,2026-01-16
3005,1551,3,Powder Canister,3,14.99,44.97,2025-11-05
3006,3938,6,Calvin Klein CK One,5,49.99,249.95000000000002,2026-04-09
3007,3886,14,Knoll Saarinen Executive Conference Chair,2,499.99,999.98,2026-05-21
3008,4426,9,Dolce Shine Eau de,3,69.99,209.96999999999997,2026-04-15
3009,1960,11,Annibale Colombo Bed,4,1899.99,7599.96,2025-09-08
3010,4974,6,Calvin Klein CK One,1,49.99,49.99,2026-02-27
3011,2905,7,Chanel Coco Noir Eau De,5,129.99,649.95,2025-10-07
3012,3209,10,Gucci Bloom Eau de,1,79.99,79.99,2025-12-28
3013,3987,13,Bedside Table African Cherry,1,299.99,299.99,2025-10-21
3014,2708,18,Cat Food,2,8.99,17.98,2026-01-06
3015,3786,9,Dolce Shine Eau de,1,69.99,69.99,2026-03-05
3016,3079,14,Knoll Saarinen Executive Conference Chair,2,499.99,999.98,2026-05-08
3017,4669,8,Dior J'adore,3,89.99,269.96999999999997,2025-06-03
3018,1826,25,Green Bell Pepper,2,1.29,2.58,2026-01-06
3019,3504,19,Chicken Meat,2,9.99,19.98,2026-04-14
3020,4475,18,Cat Food,2,8.99,17.98,2026-03-17
